Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
511710,CUBIFIN,CUBICAL FINANCIAL SERVICES LTD,Active,XT,2.0,INE717D01023,Finance (including NBFCs),Equity
511712,RELICTEC,RELIC TECHNOLOGIES LTD.,Active,X,10.0,INE452B01013,Other Financial Services,Equity
511714,NIMBSPROJ,NIMBUS PROJECTS LTD.,Active,B,10.0,INE875B01015,Realty,Equity
511716,INVIGO,Invigorated Business Consultin,Active,X,10.0,INE359A01012,Finance (including NBFCs),Equity
511724,BAIDFIN,BAID FINSERV LIMITED,Active,B,2.0,INE020D01022,,Equity
511726,VIPULLTD,VIPUL LTD.,Active,T,1.0,INE946H01037,Realty,Equity
511728,KZLFIN,K.Z.LEASING & FINANCE LTD.,Active,X,10.0,INE006C01015,Finance (including NBFCs),Equity
511730,BYLD,BYLD Capital Finance Limited,Active,XT,10.0,INE759D01017,Finance (including NBFCs),Equity
511734,PASUFIN,PASUPATI FINCAP LTD.,Active,XT,10.0,INE527C01010,Finance (including NBFCs),Equity
511738,MEHSECU,MEHTA SECURITIES LTD.,Active,X,10.0,INE241B01010,Other Financial Services,Equity
511740,RFL,RUPAREL FOOD PRODUCTS LIMITED,Active,X,10.0,INE239B01014,Housing Finance,Equity
511742,UGROCAP,UGRO CAPITAL LIMITED,Active,B,10.0,INE583D01011,Finance (including NBFCs),Equity
511754,SAHLIBHFI,SHALIBHADRA FINANCE LTD.,Active,B,10.0,INE861D01011,Finance (including NBFCs),Equity
511756,ABIRAFN,ABIRAMI FINANCIAL SERVICES (IN,Active,Z,10.0,INE195I01013,Finance (including NBFCs),Equity
511758,MANSIFIN,MANSI FINANCE (CHENNAI) LTD.,Active,X,10.0,INE094E01017,Finance (including NBFCs),Equity
511764,AASTAFIN,Aastamangalam Finance Limited,Active,X,10.0,INE819K01014,Finance (including NBFCs),Equity
511766,MUTHOOTCAP,MUTHOOT CAPITAL SERVICES LTD.,Active,B,10.0,INE296G01013,Finance (including NBFCs),Equity
511768,MASTERTR,MASTER TRUST LTD.,Active,B,1.0,INE677D01037,,Equity
512004,ZNILKENG,NILKANTH ENGINEERING LTD.,Active,P,10.0,INE582V01015,,Equity
512008,EFCIL,EFC (I) LIMITED,Active,B,2.0,INE886D01026,,Equity
512014,SOBME,SOBHAGYA MERCHANTILE LTD.,Active,X,10.0,INE754D01018,Misc.Commercial Services,Equity
512018,TTGIL,TOMORROW TECHNOLOGIES GLOBAL I,Active,X,1.0,INE135H01029,Internet Software & Services,Equity
512020,ZSARACOM,SARASWATI COMMERCIAL (INDIA) L,Active,B,10.0,INE967G01019,Finance (including NBFCs),Equity
512022,WINROC,WINRO COMMERCIAL (INDIA) LTD.,Active,XT,10.0,INE837E01019,Other Financial Services,Equity
512024,NDMETAL,N.D.METAL INDUSTRIES LTD.,Active,XT,10.0,INE643D01013,Copper,Equity
512025,ASGARD,ASGARD ALCOBEV LIMITED,Active,X,1.0,INE767M01029,,Equity
512026,VEGA,VEGA JEWELLERS LIMITED,Active,XT,10.0,INE603D01017,Comm.Trading  & Distribution,Equity
512036,SKYBIOTECH,SKYBIOTECH HEALTHCARE LIMITED,Active,X,10.0,INE393H01016,,Equity
512038,TCC,TCC CONCEPT LIMITED,Active,B,10.0,INE887D01016,Comm.Trading  & Distribution,Equity
512047,ROYALIND,ROYAL INDIA CORPORATION LIMITE,Active,X,10.0,INE510H01015,Other Apparels & Accessories,Equity
512048,DHANSAFAL,DHANSAFAL FINSERVE LIMITED,Active,X,1.0,INE195E01020,Realty,Equity
512060,SHYAM,VENTURA GUARANTY LTD.,Active,P,10.0,INE139J01019,,Equity
512062,TANDHANIN,TANDHAN INDUSTRIES LIMITED,Active,XT,10.0,INE896J01014,Misc.Commercial Services,Equity
512063,WARDHEALTH,WARDWIZARD HEALTHCARE LIMITED,Active,P,10.0,INE048E01013,Comm.Trading  & Distribution,Equity
512064,VISVEN,VISHVPRABHA VENTURES LIMITED,Active,X,10.0,INE762D01011,Misc.Commercial Services,Equity
512065,MRUTR,MRUGESH TRADING LTD.,Active,XT,1.0,INE738D01029,,Equity
512068,DECNGOLD,DECCAN GOLD MINES LTD.,Active,B,1.0,INE945F01025,Other Non-Ferrous Metals,Equity
512070,UPL,UPL LIMITED,Active,A,2.0,INE628A01036,Agrochemicals,Equity
512091,GDIL,GLOBAL DEFENCE INDUSTRIES LIMI,Active,XT,10.0,INE425H01016,Other Apparels & Accessories,Equity
512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL,Active,Z,2.0,INE234B01023,IT Software Products,Equity
512097,SAICOM,SAIANAND COMMERCIAL LIMITED,Active,X,1.0,INE092G01024,,Equity
512099,EY,EYANTRA VENTURES LIMITED,Active,XT,10.0,INE750G01019,Other Apparels & Accessories,Equity
